month,year,location,new_deaths,new_vaccinations,ratio
8,2022,Turkmenistan,0.0,0.0,0.00000
8,2022,United Arab Emirates,6.0,0.0,0.00000
8,2022,Uzbekistan,0.0,0.0,0.00000
8,2022,Vietnam,24.0,0.0,0.00000
8,2022,Yemen,4.0,0.0,0.00000
9,2020,Afghanistan,56.0,0.0,0.00000
9,2020,Armenia,80.0,0.0,0.00000
9,2020,Azerbaijan,57.0,0.0,0.00000
9,2020,Bahrain,61.0,0.0,0.00000
9,2020,Bangladesh,970.0,0.0,0.00000
9,2020,Bhutan,0.0,0.0,0.00000
9,2020,Brunei,0.0,0.0,0.00000
9,2020,Cambodia,0.0,0.0,0.00000
9,2020,China,1.0,0.0,0.00000
9,2020,Georgia,17.0,0.0,0.00000
9,2020,Hong Kong,16.0,0.0,0.00000
9,2020,India,33390.0,0.0,0.00000
9,2020,Indonesia,3323.0,0.0,0.00000
9,2020,Iran,4598.0,0.0,0.00000
9,2020,Iraq,2139.0,0.0,0.00000
9,2020,Israel,651.0,0.0,0.00000
9,2020,Japan,275.0,0.0,0.00000
9,2020,Jordan,46.0,0.0,0.00000
9,2020,Kazakhstan,197.0,0.0,0.00000
9,2020,Kuwait,79.0,0.0,0.00000
9,2020,Kyrgyzstan,6.0,0.0,0.00000
9,2020,Laos,0.0,0.0,0.00000
9,2020,Lebanon,200.0,0.0,0.00000
9,2020,Macao,0.0,0.0,0.00000
9,2020,Malaysia,9.0,0.0,0.00000
9,2020,Maldives,6.0,0.0,0.00000
9,2020,Mongolia,0.0,0.0,0.00000
9,2020,Myanmar,304.0,0.0,0.00000
9,2020,Nepal,270.0,0.0,0.00000
9,2020,North Korea,0.0,0.0,0.00000
9,2020,Oman,250.0,0.0,0.00000
9,2020,Pakistan,190.0,0.0,0.00000
9,2020,Palestine,159.0,0.0,0.00000
9,2020,Philippines,1946.0,0.0,0.00000
9,2020,Qatar,17.0,0.0,0.00000
9,2020,Saudi Arabia,871.0,0.0,0.00000
9,2020,Singapore,0.0,0.0,0.00000
9,2020,South Korea,91.0,0.0,0.00000
9,2020,Sri Lanka,1.0,0.0,0.00000
9,2020,Syria,88.0,0.0,0.00000
9,2020,Taiwan,0.0,0.0,0.00000
9,2020,Tajikistan,7.0,0.0,0.00000
9,2020,Thailand,1.0,0.0,0.00000
9,2020,Timor,0.0,0.0,0.00000
9,2020,Turkey,1825.0,0.0,0.00000
9,2020,United Arab Emirates,35.0,0.0,0.00000
9,2020,Uzbekistan,150.0,0.0,0.00000
9,2020,Vietnam,1.0,0.0,0.00000
9,2020,Yemen,21.0,0.0,0.00000
9,2021,Afghanistan,86.0,0.0,0.00000
9,2021,Armenia,475.0,0.0,0.00000
9,2021,Azerbaijan,889.0,1202990.0,0.00074
9,2021,Bahrain,1.0,101034.0,0.00001
9,2021,Bangladesh,1315.0,18962130.0,0.00007
9,2021,Bhutan,0.0,0.0,0.00000
9,2021,Brunei,33.0,0.0,0.00000
9,2021,Cambodia,416.0,5186698.0,0.00008
9,2021,China,12.0,143863000.0,0.00000
9,2021,Georgia,1538.0,206339.0,0.00745
9,2021,Hong Kong,1.0,1088500.0,0.00000
9,2021,India,9319.0,241626067.0,0.00004
9,2021,Indonesia,8916.0,43225862.0,0.00021
9,2021,Iran,12634.0,1706088.0,0.00741
9,2021,Iraq,1430.0,0.0,0.00000
9,2021,Israel,718.0,1425652.0,0.00050
9,2021,Japan,1584.0,33261462.0,0.00005
9,2021,Jordan,307.0,549688.0,0.00056
9,2021,Kazakhstan,3252.0,2173293.0,0.00150
9,2021,Kuwait,30.0,0.0,0.00000
9,2021,Kyrgyzstan,79.0,280605.0,0.00028
9,2021,Laos,4.0,144416.0,0.00003
9,2021,Lebanon,272.0,456395.0,0.00060
9,2021,Macao,0.0,4883.0,0.00000
9,2021,Malaysia,9671.0,9402901.0,0.00103
9,2021,Maldives,5.0,36826.0,0.00014
9,2021,Mongolia,368.0,40042.0,0.00919
9,2021,Myanmar,2346.0,0.0,0.00000
9,2021,Nepal,385.0,3494204.0,0.00011
9,2021,North Korea,0.0,0.0,0.00000
9,2021,Northern Cyprus,0.0,0.0,0.00000
9,2021,Oman,32.0,0.0,0.00000
9,2021,Pakistan,1896.0,11889664.0,0.00016
9,2021,Palestine,418.0,690933.0,0.00060
9,2021,Philippines,4846.0,4554029.0,0.00106
9,2021,Qatar,4.0,149336.0,0.00003
9,2021,Saudi Arabia,204.0,4976527.0,0.00004
9,2021,Singapore,40.0,580386.0,0.00007
9,2021,South Korea,205.0,19769501.0,0.00001
9,2021,Sri Lanka,3721.0,6106228.0,0.00061
9,2021,Syria,234.0,0.0,0.00000
9,2021,Taiwan,7.0,4101789.0,0.00000
9,2021,Tajikistan,0.0,113265.0,0.00000
9,2021,Thailand,5138.0,13423015.0,0.00038
9,2021,Timor,50.0,7881.0,0.00634
9,2021,Turkey,7344.0,14566557.0,0.00050
9,2021,Turkmenistan,0.0,0.0,0.00000
9,2021,United Arab Emirates,56.0,1599258.0,0.00004
9,2021,Uzbekistan,157.0,1675883.0,0.00009
9,2021,Vietnam,8237.0,22677776.0,0.00036
9,2021,Yemen,249.0,0.0,0.00000
9,2022,Afghanistan,23.0,9447.0,0.00243
9,2022,Armenia,28.0,0.0,0.00000
9,2022,Azerbaijan,112.0,0.0,0.00000
9,2022,Bahrain,5.0,3722.0,0.00134
9,2022,Bangladesh,40.0,240397.0,0.00017
9,2022,Bhutan,0.0,0.0,0.00000
9,2022,Brunei,0.0,0.0,0.00000
9,2022,Cambodia,0.0,0.0,0.00000
9,2022,China,2.0,4133000.0,0.00000
9,2022,Georgia,22.0,0.0,0.00000
9,2022,Hong Kong,471.0,790569.0,0.00060
9,2022,India,744.0,61272361.0,0.00001
9,2022,Indonesia,546.0,0.0,0.00000
9,2022,Iran,559.0,0.0,0.00000
9,2022,Iraq,9.0,0.0,0.00000
9,2022,Israel,78.0,19294.0,0.00404
9,2022,Japan,4976.0,7749293.0,0.00064
9,2022,Jordan,12.0,0.0,0.00000
9,2022,Kazakhstan,9.0,0.0,0.00000
9,2022,Kuwait,0.0,0.0,0.00000
9,2022,Kyrgyzstan,0.0,50948.0,0.00000
9,2022,Laos,1.0,0.0,0.00000
9,2022,Lebanon,49.0,0.0,0.00000
9,2022,Macao,0.0,9558.0,0.00000
9,2022,Malaysia,158.0,77288.0,0.00204
9,2022,Maldives,0.0,0.0,0.00000
9,2022,Mongolia,3.0,0.0,0.00000
9,2022,Myanmar,21.0,0.0,0.00000
9,2022,Nepal,17.0,0.0,0.00000
9,2022,North Korea,0.0,0.0,0.00000
9,2022,Northern Cyprus,0.0,0.0,0.00000
9,2022,Oman,0.0,0.0,0.00000
9,2022,Pakistan,35.0,2849087.0,0.00001
9,2022,Palestine,3.0,0.0,0.00000
9,2022,Philippines,1133.0,0.0,0.00000
9,2022,Qatar,1.0,0.0,0.00000
9,2022,Saudi Arabia,57.0,0.0,0.00000
9,2022,Singapore,26.0,39513.0,0.00066
9,2022,South Korea,1569.0,330721.0,0.00474
9,2022,Sri Lanka,63.0,0.0,0.00000
9,2022,Syria,0.0,0.0,0.00000
9,2022,Taiwan,1139.0,824269.0,0.00138
9,2022,Tajikistan,0.0,0.0,0.00000
9,2022,Thailand,443.0,606164.0,0.00073
9,2022,Timor,0.0,0.0,0.00000
9,2022,Turkey,739.0,304488.0,0.00243
9,2022,Turkmenistan,0.0,0.0,0.00000
9,2022,United Arab Emirates,4.0,0.0,0.00000
9,2022,Uzbekistan,0.0,0.0,0.00000
9,2022,Vietnam,31.0,0.0,0.00000
9,2022,Yemen,2.0,0.0,0.00000
10,2020,Afghanistan,71.0,0.0,0.00000
10,2020,Armenia,382.0,0.0,0.00000
10,2020,Azerbaijan,139.0,0.0,0.00000
10,2020,Bahrain,70.0,0.0,0.00000
10,2020,Bangladesh,672.0,0.0,0.00000
10,2020,Bhutan,0.0,0.0,0.00000
10,2020,Brunei,0.0,0.0,0.00000
10,2020,Cambodia,0.0,0.0,0.00000
10,2020,China,1.0,0.0,0.00000
10,2020,Georgia,271.0,0.0,0.00000
10,2020,Hong Kong,0.0,0.0,0.00000
10,2020,India,23433.0,0.0,0.00000
10,2020,Indonesia,3129.0,0.0,0.00000
10,2020,Iran,8695.0,0.0,0.00000
10,2020,Iraq,1729.0,0.0,0.00000
10,2020,Israel,957.0,0.0,0.00000
10,2020,Japan,195.0,0.0,0.00000
10,2020,Jordan,768.0,0.0,0.00000
10,2020,Kazakhstan,144.0,0.0,0.00000
10,2020,Kuwait,169.0,0.0,0.00000
10,2020,Kyrgyzstan,80.0,0.0,0.00000
10,2020,Laos,0.0,0.0,0.00000
10,2020,Lebanon,270.0,0.0,0.00000
10,2020,Macao,0.0,0.0,0.00000
10,2020,Malaysia,127.0,0.0,0.00000
10,2020,Maldives,4.0,0.0,0.00000
10,2020,Mongolia,0.0,0.0,0.00000
10,2020,Myanmar,927.0,0.0,0.00000
10,2020,Nepal,439.0,0.0,0.00000
10,2020,North Korea,0.0,0.0,0.00000
10,2020,Oman,273.0,0.0,0.00000
10,2020,Pakistan,339.0,0.0,0.00000
10,2020,Palestine,172.0,0.0,0.00000
10,2020,Philippines,1717.0,0.0,0.00000
10,2020,Qatar,18.0,0.0,0.00000
10,2020,Saudi Arabia,634.0,0.0,0.00000
10,2020,Singapore,1.0,0.0,0.00000
10,2020,South Korea,51.0,0.0,0.00000
10,2020,Sri Lanka,7.0,0.0,0.00000
10,2020,Syria,88.0,0.0,0.00000
10,2020,Taiwan,0.0,0.0,0.00000
10,2020,Tajikistan,7.0,0.0,0.00000
10,2020,Thailand,0.0,0.0,0.00000
10,2020,Timor,0.0,0.0,0.00000
10,2020,Turkey,2057.0,0.0,0.00000
10,2020,United Arab Emirates,76.0,0.0,0.00000
10,2020,Uzbekistan,96.0,0.0,0.00000
10,2020,Vietnam,0.0,0.0,0.00000
10,2020,Yemen,12.0,0.0,0.00000
10,2021,Afghanistan,76.0,0.0,0.00000
10,2021,Armenia,1009.0,0.0,0.00000
10,2021,Azerbaijan,549.0,898789.0,0.00061
10,2021,Bahrain,4.0,181187.0,0.00002
10,2021,Bangladesh,358.0,6884827.0,0.00005
10,2021,Bhutan,0.0,0.0,0.00000
10,2021,Brunei,46.0,8678.0,0.00530
10,2021,Cambodia,469.0,3310274.0,0.00014
10,2021,China,10.0,62620000.0,0.00000
10,2021,Georgia,1099.0,43210.0,0.02543
10,2021,Hong Kong,0.0,355185.0,0.00000
10,2021,India,10098.0,176206059.0,0.00006
10,2021,Indonesia,1466.0,51168870.0,0.00003
10,2021,Iran,5875.0,0.0,0.00000
10,2021,Iraq,910.0,0.0,0.00000
10,2021,Israel,339.0,741558.0,0.00046
10,2021,Japan,616.0,23592787.0,0.00003
10,2021,Jordan,320.0,381820.0,0.00084
10,2021,Kazakhstan,1171.0,1613599.0,0.00073
10,2021,Kuwait,12.0,0.0,0.00000
10,2021,Kyrgyzstan,64.0,281734.0,0.00023
10,2021,Laos,47.0,0.0,0.00000
10,2021,Lebanon,177.0,275333.0,0.00064
10,2021,Macao,0.0,4622.0,0.00000
10,2021,Malaysia,2577.0,5726276.0,0.00045
10,2021,Maldives,12.0,13752.0,0.00087
10,2021,Mongolia,457.0,8513.0,0.05368
10,2021,Myanmar,962.0,0.0,0.00000
10,2021,Nepal,272.0,977699.0,0.00028
10,2021,North Korea,0.0,0.0,0.00000
10,2021,Northern Cyprus,0.0,0.0,0.00000
10,2021,Oman,15.0,0.0,0.00000
10,2021,Pakistan,671.0,2791783.0,0.00024
10,2021,Palestine,565.0,98423.0,0.00574
10,2021,Philippines,4878.0,8990378.0,0.00054
10,2021,Qatar,4.0,114249.0,0.00004
10,2021,Saudi Arabia,78.0,3611147.0,0.00002
10,2021,Singapore,312.0,806907.0,0.00039
10,2021,South Korea,361.0,14775772.0,0.00002
10,2021,Sri Lanka,837.0,2348353.0,0.00036
10,2021,Syria,311.0,0.0,0.00000
10,2021,Taiwan,5.0,7008118.0,0.00000
10,2021,Tajikistan,0.0,0.0,0.00000
10,2021,Thailand,2478.0,19468115.0,0.00013
10,2021,Timor,5.0,0.0,0.00000
10,2021,Turkey,6557.0,6785338.0,0.00097
10,2021,Turkmenistan,0.0,0.0,0.00000
10,2021,United Arab Emirates,39.0,860864.0,0.00005
10,2021,Uzbekistan,84.0,3561506.0,0.00002
10,2021,Vietnam,2782.0,25999970.0,0.00011
10,2021,Yemen,168.0,0.0,0.00000
10,2022,Afghanistan,22.0,0.0,0.00000
10,2022,Armenia,26.0,0.0,0.00000
10,2022,Azerbaijan,27.0,0.0,0.00000
10,2022,Bahrain,8.0,2333.0,0.00343
10,2022,Bangladesh,60.0,0.0,0.00000
10,2022,Bhutan,0.0,0.0,0.00000
10,2022,Brunei,0.0,0.0,0.00000
10,2022,Cambodia,0.0,0.0,0.00000
10,2022,China,3.0,2891000.0,0.00000
10,2022,Georgia,12.0,0.0,0.00000
10,2022,Hong Kong,236.0,368653.0,0.00064
10,2022,India,422.0,10023819.0,0.00004
10,2022,Indonesia,519.0,0.0,0.00000
10,2022,Iran,150.0,0.0,0.00000
10,2022,Iraq,3.0,0.0,0.00000
10,2022,Israel,69.0,87182.0,0.00079
10,2022,Japan,1847.0,7496889.0,0.00025
10,2022,Jordan,0.0,0.0,0.00000
10,2022,Kazakhstan,2.0,0.0,0.00000
10,2022,Kuwait,5.0,0.0,0.00000
10,2022,Kyrgyzstan,0.0,47561.0,0.00000
10,2022,Laos,0.0,0.0,0.00000
10,2022,Lebanon,32.0,0.0,0.00000
10,2022,Macao,0.0,0.0,0.00000
10,2022,Malaysia,101.0,39332.0,0.00257
10,2022,Maldives,0.0,0.0,0.00000
10,2022,Mongolia,0.0,0.0,0.00000
10,2022,Myanmar,23.0,0.0,0.00000
10,2022,Nepal,1.0,0.0,0.00000
10,2022,North Korea,0.0,0.0,0.00000
10,2022,Northern Cyprus,0.0,0.0,0.00000
10,2022,Oman,0.0,0.0,0.00000
10,2022,Pakistan,10.0,1071933.0,0.00001
10,2022,Palestine,1.0,0.0,0.00000
10,2022,Philippines,1127.0,0.0,0.00000
10,2022,Qatar,2.0,0.0,0.00000
10,2022,Saudi Arabia,55.0,0.0,0.00000
10,2022,Singapore,62.0,31902.0,0.00194
10,2022,South Korea,764.0,142012.0,0.00538
10,2022,Sri Lanka,19.0,0.0,0.00000
10,2022,Syria,0.0,0.0,0.00000
10,2022,Taiwan,1778.0,946080.0,0.00188
10,2022,Tajikistan,0.0,0.0,0.00000
10,2022,Thailand,184.0,0.0,0.00000
10,2022,Timor,0.0,0.0,0.00000
10,2022,Turkey,64.0,135595.0,0.00047
10,2022,United Arab Emirates,3.0,0.0,0.00000
10,2022,Uzbekistan,0.0,0.0,0.00000
10,2022,Vietnam,18.0,0.0,0.00000
10,2022,Yemen,1.0,0.0,0.00000
11,2020,Afghanistan,230.0,0.0,0.00000
11,2020,Armenia,823.0,0.0,0.00000
11,2020,Azerbaijan,662.0,0.0,0.00000
11,2020,Bahrain,20.0,0.0,0.00000
11,2020,Bangladesh,721.0,0.0,0.00000
11,2020,Bhutan,0.0,0.0,0.00000
11,2020,Brunei,0.0,0.0,0.00000
11,2020,Cambodia,0.0,0.0,0.00000
11,2020,China,9.0,0.0,0.00000
11,2020,Georgia,960.0,0.0,0.00000
11,2020,Hong Kong,4.0,0.0,0.00000
11,2020,India,15510.0,0.0,0.00000
11,2020,Indonesia,3076.0,0.0,0.00000
11,2020,Iran,13382.0,0.0,0.00000
11,2020,Iraq,1348.0,0.0,0.00000
11,2020,Israel,311.0,0.0,0.00000
11,2020,Japan,382.0,0.0,0.00000
11,2020,Jordan,1922.0,0.0,0.00000
11,2020,Kazakhstan,258.0,0.0,0.00000
11,2020,Kuwait,101.0,0.0,0.00000
11,2020,Kyrgyzstan,131.0,0.0,0.00000
11,2020,Laos,0.0,0.0,0.00000
11,2020,Lebanon,381.0,0.0,0.00000
11,2020,Macao,0.0,0.0,0.00000
11,2020,Malaysia,97.0,0.0,0.00000
11,2020,Maldives,8.0,0.0,0.00000
11,2020,Mongolia,0.0,0.0,0.00000
11,2020,Myanmar,704.0,0.0,0.00000
11,2020,Nepal,571.0,0.0,0.00000
11,2020,North Korea,0.0,0.0,0.00000
11,2020,Oman,215.0,0.0,0.00000
11,2020,Pakistan,1268.0,0.0,0.00000
11,2020,Palestine,249.0,0.0,0.00000
11,2020,Philippines,1171.0,0.0,0.00000
11,2020,Qatar,5.0,0.0,0.00000
11,2020,Saudi Arabia,494.0,0.0,0.00000
11,2020,Singapore,1.0,0.0,0.00000
11,2020,South Korea,60.0,0.0,0.00000
11,2020,Sri Lanka,98.0,0.0,0.00000
11,2020,Syria,129.0,0.0,0.00000
11,2020,Taiwan,0.0,0.0,0.00000
11,2020,Tajikistan,4.0,0.0,0.00000
11,2020,Thailand,1.0,0.0,0.00000
11,2020,Timor,0.0,0.0,0.00000
11,2020,Turkey,3494.0,0.0,0.00000
11,2020,United Arab Emirates,77.0,0.0,0.00000
11,2020,Uzbekistan,44.0,0.0,0.00000
11,2020,Vietnam,0.0,0.0,0.00000
11,2020,Yemen,6.0,0.0,0.00000
11,2021,Afghanistan,28.0,0.0,0.00000
11,2021,Armenia,1239.0,0.0,0.00000
11,2021,Azerbaijan,782.0,602592.0,0.00130
11,2021,Bahrain,1.0,156929.0,0.00001
11,2021,Bangladesh,113.0,16980584.0,0.00001
11,2021,Bhutan,0.0,0.0,0.00000
11,2021,Brunei,9.0,112227.0,0.00008
11,2021,Cambodia,152.0,1059154.0,0.00014
11,2021,China,10.0,233903000.0,0.00000
11,2021,Georgia,2009.0,65191.0,0.03082
11,2021,Hong Kong,0.0,413871.0,0.00000
11,2021,India,10810.0,174423791.0,0.00006
11,2021,Indonesia,425.0,41478075.0,0.00001
11,2021,Iran,3527.0,171719.0,0.02054
11,2021,Iraq,650.0,0.0,0.00000
11,2021,Israel,96.0,263838.0,0.00036
11,2021,Japan,93.0,6195324.0,0.00002
11,2021,Jordan,570.0,348760.0,0.00163
11,2021,Kazakhstan,767.0,967752.0,0.00079
11,2021,Kuwait,4.0,0.0,0.00000
11,2021,Kyrgyzstan,75.0,260690.0,0.00029
11,2021,Laos,105.0,0.0,0.00000
11,2021,Lebanon,223.0,288006.0,0.00077
11,2021,Macao,0.0,6352.0,0.00000
11,2021,Malaysia,1513.0,3015046.0,0.00050
11,2021,Maldives,7.0,12099.0,0.00058
11,2021,Mongolia,269.0,8494.0,0.03167
11,2021,Myanmar,407.0,0.0,0.00000
11,2021,Nepal,119.0,0.0,0.00000
11,2021,North Korea,0.0,0.0,0.00000
11,2021,Northern Cyprus,0.0,0.0,0.00000
11,2021,Oman,2.0,0.0,0.00000
11,2021,Pakistan,281.0,11184561.0,0.00003
11,2021,Palestine,133.0,0.0,0.00000
11,2021,Philippines,5373.0,10881418.0,0.00049
11,2021,Qatar,1.0,96987.0,0.00001
11,2021,Saudi Arabia,42.0,1523695.0,0.00003
11,2021,Singapore,311.0,701861.0,0.00044
11,2021,South Korea,801.0,6892440.0,0.00012
11,2021,Sri Lanka,603.0,444616.0,0.00136
11,2021,Syria,191.0,0.0,0.00000
11,2021,Taiwan,1.0,5420053.0,0.00000
11,2021,Tajikistan,0.0,0.0,0.00000
11,2021,Thailand,1566.0,15530733.0,0.00010
11,2021,Timor,0.0,0.0,0.00000
11,2021,Turkey,6231.0,4109700.0,0.00152
11,2021,Turkmenistan,0.0,0.0,0.00000
11,2021,United Arab Emirates,11.0,649882.0,0.00002
11,2021,Uzbekistan,79.0,3904994.0,0.00002
11,2021,Vietnam,3169.0,28697044.0,0.00011
11,2021,Yemen,61.0,0.0,0.00000
11,2022,Afghanistan,11.0,51387.0,0.00021
11,2022,Armenia,1.0,0.0,0.00000
11,2022,Azerbaijan,36.0,0.0,0.00000
11,2022,Bahrain,8.0,2072.0,0.00386
11,2022,Bangladesh,10.0,2937598.0,0.00000
11,2022,Bhutan,0.0,0.0,0.00000
11,2022,Brunei,0.0,0.0,0.00000
11,2022,Cambodia,0.0,0.0,0.00000
11,2022,China,7.0,3947000.0,0.00000
11,2022,Georgia,15.0,0.0,0.00000
11,2022,Hong Kong,350.0,163594.0,0.00214
11,2022,India,1545.0,2708946.0,0.00057
11,2022,Indonesia,1199.0,0.0,0.00000
11,2022,Iran,57.0,0.0,0.00000
11,2022,Iraq,6.0,0.0,0.00000
11,2022,Israel,97.0,146256.0,0.00066
11,2022,Japan,2897.0,18862085.0,0.00015
11,2022,Jordan,0.0,0.0,0.00000
11,2022,Kazakhstan,1.0,0.0,0.00000
11,2022,Kuwait,2.0,1046.0,0.00191
11,2022,Kyrgyzstan,0.0,23663.0,0.00000
11,2022,Laos,0.0,0.0,0.00000
11,2022,Lebanon,29.0,0.0,0.00000
11,2022,Macao,0.0,0.0,0.00000
11,2022,Malaysia,209.0,87892.0,0.00238
11,2022,Maldives,3.0,0.0,0.00000
11,2022,Mongolia,3.0,0.0,0.00000
11,2022,Myanmar,6.0,0.0,0.00000
11,2022,Nepal,0.0,33262.0,0.00000
11,2022,North Korea,0.0,0.0,0.00000
11,2022,Northern Cyprus,0.0,0.0,0.00000
11,2022,Oman,0.0,0.0,0.00000
11,2022,Pakistan,6.0,1039639.0,0.00001
11,2022,Palestine,0.0,0.0,0.00000
11,2022,Philippines,567.0,0.0,0.00000
11,2022,Qatar,1.0,0.0,0.00000
11,2022,Saudi Arabia,57.0,0.0,0.00000
11,2022,Singapore,23.0,0.0,0.00000
11,2022,South Korea,1359.0,115384.0,0.01178
11,2022,Sri Lanka,23.0,0.0,0.00000
11,2022,Syria,0.0,0.0,0.00000
11,2022,Taiwan,1503.0,474294.0,0.00317
11,2022,Tajikistan,0.0,0.0,0.00000
11,2022,Thailand,225.0,0.0,0.00000
11,2022,Timor,0.0,0.0,0.00000
11,2022,Turkey,0.0,5221.0,0.00000
11,2022,United Arab Emirates,0.0,0.0,0.00000
11,2022,Uzbekistan,0.0,0.0,0.00000
11,2022,Vietnam,12.0,0.0,0.00000
11,2022,Yemen,1.0,0.0,0.00000
12,2020,Afghanistan,426.0,0.0,0.00000
12,2020,Armenia,659.0,0.0,0.00000
12,2020,Azerbaijan,1249.0,0.0,0.00000
12,2020,Bahrain,11.0,19678.0,0.00056
12,2020,Bangladesh,915.0,0.0,0.00000
12,2020,Bhutan,0.0,0.0,0.00000
12,2020,Brunei,0.0,0.0,0.00000
12,2020,Cambodia,0.0,0.0,0.00000
12,2020,China,15.0,0.0,0.00000
12,2020,Georgia,1238.0,0.0,0.00000
12,2020,Hong Kong,39.0,0.0,0.00000
12,2020,India,11373.0,0.0,0.00000
12,2020,Indonesia,5193.0,0.0,0.00000
12,2020,Iran,6977.0,0.0,0.00000
12,2020,Iraq,555.0,0.0,0.00000
12,2020,Israel,453.0,992181.0,0.00046
12,2020,Japan,1340.0,0.0,0.00000
12,2020,Jordan,1083.0,0.0,0.00000
12,2020,Kazakhstan,272.0,0.0,0.00000
12,2020,Kuwait,54.0,0.0,0.00000
12,2020,Kyrgyzstan,80.0,0.0,0.00000
12,2020,Laos,0.0,0.0,0.00000
12,2020,Lebanon,450.0,0.0,0.00000
12,2020,Macao,0.0,0.0,0.00000
12,2020,Malaysia,111.0,0.0,0.00000
12,2020,Maldives,2.0,0.0,0.00000
12,2020,Mongolia,1.0,0.0,0.00000
12,2020,Myanmar,741.0,0.0,0.00000
12,2020,Nepal,348.0,0.0,0.00000
12,2020,North Korea,0.0,0.0,0.00000
12,2020,Oman,76.0,4799.0,0.01584
12,2020,Pakistan,2085.0,0.0,0.00000
12,2020,Palestine,668.0,0.0,0.00000
12,2020,Philippines,852.0,0.0,0.00000
12,2020,Qatar,8.0,0.0,0.00000
12,2020,Saudi Arabia,327.0,0.0,0.00000
12,2020,Singapore,0.0,52.0,0.00000
12,2020,South Korea,391.0,0.0,0.00000
12,2020,Sri Lanka,86.0,0.0,0.00000
12,2020,Syria,294.0,0.0,0.00000
12,2020,Taiwan,0.0,0.0,0.00000
12,2020,Tajikistan,4.0,0.0,0.00000
12,2020,Thailand,1.0,0.0,0.00000
12,2020,Timor,0.0,0.0,0.00000
12,2020,Turkey,7135.0,0.0,0.00000
12,2020,United Arab Emirates,97.0,0.0,0.00000
12,2020,Uzbekistan,4.0,0.0,0.00000
12,2020,Vietnam,0.0,0.0,0.00000
12,2020,Yemen,5.0,0.0,0.00000
12,2021,Afghanistan,48.0,0.0,0.00000
12,2021,Armenia,407.0,0.0,0.00000
12,2021,Azerbaijan,502.0,797551.0,0.00063
12,2021,Bahrain,0.0,297942.0,0.00000
12,2021,Bangladesh,91.0,8813795.0,0.00001
12,2021,Bhutan,0.0,0.0,0.00000
12,2021,Brunei,1.0,39328.0,0.00003
12,2021,Cambodia,72.0,1647617.0,0.00004
12,2021,China,14.0,327357000.0,0.00000
12,2021,Georgia,1746.0,169073.0,0.01033
12,2021,Hong Kong,0.0,467849.0,0.00000
12,2021,India,12239.0,211810280.0,0.00006
12,2021,Indonesia,264.0,39909878.0,0.00001
12,2021,Iran,1776.0,0.0,0.00000
12,2021,Iraq,338.0,0.0,0.00000
12,2021,Israel,47.0,522319.0,0.00009
12,2021,Japan,32.0,2312678.0,0.00001
12,2021,Jordan,1045.0,329082.0,0.00318
12,2021,Kazakhstan,366.0,702960.0,0.00052
12,2021,Kuwait,3.0,11920.0,0.00025
12,2021,Kyrgyzstan,56.0,175190.0,0.00032
12,2021,Laos,202.0,0.0,0.00000
12,2021,Lebanon,394.0,693359.0,0.00057
12,2021,Macao,0.0,17334.0,0.00000
12,2021,Malaysia,1062.0,4125376.0,0.00026
12,2021,Maldives,12.0,11487.0,0.00104
12,2021,Mongolia,56.0,869427.0,0.00006
12,2021,Myanmar,164.0,0.0,0.00000
12,2021,Nepal,68.0,0.0,0.00000
12,2021,North Korea,0.0,0.0,0.00000
12,2021,Northern Cyprus,0.0,0.0,0.00000
12,2021,Oman,3.0,0.0,0.00000
12,2021,Pakistan,196.0,14290992.0,0.00001
12,2021,Palestine,123.0,0.0,0.00000
12,2021,Philippines,2959.0,10203273.0,0.00029
12,2021,Qatar,7.0,171353.0,0.00004
12,2021,Saudi Arabia,41.0,3362765.0,0.00001
12,2021,Singapore,110.0,842732.0,0.00013
12,2021,South Korea,1966.0,18274849.0,0.00011
12,2021,Sri Lanka,633.0,4037490.0,0.00016
12,2021,Syria,148.0,0.0,0.00000
12,2021,Taiwan,2.0,2582659.0,0.00000
12,2021,Tajikistan,0.0,0.0,0.00000
12,2021,Thailand,927.0,10577788.0,0.00009
12,2021,Timor,0.0,0.0,0.00000
12,2021,Turkey,5519.0,11255354.0,0.00049
12,2021,Turkmenistan,0.0,0.0,0.00000
12,2021,United Arab Emirates,17.0,287958.0,0.00006
12,2021,Uzbekistan,83.0,2857225.0,0.00003
12,2021,Vietnam,7142.0,11273507.0,0.00063
12,2021,Yemen,34.0,0.0,0.00000
12,2022,Afghanistan,12.0,0.0,0.00000
12,2022,Armenia,2.0,0.0,0.00000
12,2022,Azerbaijan,19.0,0.0,0.00000
12,2022,Bahrain,3.0,90.0,0.03333
12,2022,Bangladesh,5.0,3357031.0,0.00000
12,2022,Bhutan,0.0,0.0,0.00000
12,2022,Brunei,0.0,0.0,0.00000
12,2022,Cambodia,0.0,0.0,0.00000
12,2022,China,9.0,17749000.0,0.00000
12,2022,Georgia,7.0,0.0,0.00000
12,2022,Hong Kong,587.0,189491.0,0.00310
12,2022,India,59.0,933097.0,0.00006
12,2022,Indonesia,636.0,0.0,0.00000
12,2022,Iran,39.0,0.0,0.00000
12,2022,Iraq,9.0,0.0,0.00000
12,2022,Israel,118.0,62639.0,0.00188
12,2022,Japan,4382.0,14727727.0,0.00030
12,2022,Jordan,0.0,0.0,0.00000
